<?xml version="1.0" encoding="UTF-8"?>Key;Name
2781;Schlegel, Friedrich von: Versuch über den Begriff des Republikanismus
8083;Schleiermacher, Friedrich: Anthropologie von Immanuel Kant
2782;Attisches Museum
8081;Schlegel, Friedrich von: Philosophisches Journal (Rezension)
8080;Nicolai, Friedrich: Leben und Meinungen Sempronius Gundibert’s, eines deutschen Philosophen
2780;Musen-Almanach für das Jahr 1796 (hg. v. Friedrich Schiller)
8087;Brunck, Richard Franz Philipp: ΗΘΙΚΗ ΠΟΙΗΣΙΣ sive Gnomici Poetae Graeci
8086;Hülsen, August Ludwig: Naturbetrachtungen auf einer Reise durch die Schweiz
8085;Humboldt, Wilhelm von: Aesthetische Versuche über Goethes Hermann und Dorothea
8084;Schelling, Friedrich Wilhelm Joseph von: Allgemeine Übersicht der neuesten philosophischen Literatur
1447;Arnim, Achim von: Nachwort zu Jean Pauls „Friedenspredigt an Deutschland“
1448;Shakespeare, William: King Henry the Fifth
1445;Zeitung für Einsiedler
1446;Jean Paul: Friedenspredigt an Deutschland
2774;Schlegel, August Wilhelm von: Homerus: Werke [Ü: Johann Heinrich Voß] (Rezension)
1443;Schlegel, August Wilhelm von: Prometheus (Rezension)
2775;Homerus: Werke [Ü: Johann Heinrich Voß]
2772;Schlegel, August Wilhelm von: Probe einer neuen Übersetzung von Shakespeares Werken
1442;Schlegel, August Wilhelm von: Über die Vermählungsfeier Sr. K. K. Majestät Franz I. mit I. Königl. Hoheit Maria Ludovica Beatrix von Österreich
2773;Schlözer, August Ludwig von: Michaelis und Reiske
1449;Shakespeare, William: Historiendramen
21782;Rask, Rasmus: Om Zendsprogets og Zendavestas Ælde og Ægthed
20451;Yasna
2792;Schlegel, August Wilhelm von: Die Horen (Rezension)
8094;Schlegel, Friedrich von: Zur Philologie
8093;Schlegel, Friedrich von: Von der Schönheit in der Dichtkunst (Notizen)
19461;Schiller, Friedrich: Wallensteins Lager
2791;Schlegel, August Wilhelm von: Ueber Shakespeareʼs Romeo und Julia
8098;Almanach romantisch-ländlicher Gemälde
8097;Unger, Friederike Helene: Einfache Darstellungen aus dem menschlichen Leben
8095;Schlegel, Friedrich von: Fragmente zur Literatur und Poesie
11503;Necker, Albertine Adrienne: Werke
12837;Reform Bill (1832)
1458;Schlegel, Friedrich von: An A. W. Schlegel
11504;Kinderling, Johann Friedrich August: Werke
1456;Plato: Symposium
2787;Schlegel, August Wilhelm von: Properz
11506;Varnhagen von Ense, Karl August: Denkwürdigkeiten und vermischte Schriften
2785;Schlegel, Friedrich von: Der Epitaphios des Lysias
1455;Goethe, Johann Wolfgang von: Egmont
1452;Gluck, Christoph Willibald: Iphigénie en Tauride
12839;Goethe, Johann Wolfgang von: Der Fischer
11509;Guarini, Battista: Giov. Bat. Guariniʼs treuer Schäfer [Ü: Hieronymus Müller]
2783;Wieland, Christoph Martin: Agathodämon
1453;Schlegel, Friedrich von: Über die Prinzipien der Schriftstellerei
2784;Wieland, Christoph Martin: Musarion
12833;Ruckstuhl, Karl: Nachgrabungen bei Bonn
11501;Holtzmann, Adolf: Ramajana
19475;Humboldt, Wilhelm von: Das achtzehnte Jahrhundert
11515;Pellico, Silvio: Sämmtliche Werke in Einem Bande [Ü: Karl Ludwig Kannegießer, Hieronymus Müller]
2798;Schlegel, Friedrich von: Jacobi, Friedrich Heinrich: Jacobis Woldemar (Rezension)
11517;Aristophanes: Komödien [Ü: Johann Gustav Droysen]
2799;Schlegel, August Wilhelm von: Anzeige einer poetischen Epistel von Manso
1468;Schlegel, August Wilhelm von: Vergleichung der Phädra des Racine mit der des Euripides [Ü: Heinrich Joseph von Collin]
11518;Aristophanes [Ü: Johann Heinrich Voß]
2796;Herder, Johann Gottfried von: Terpsichore
1465;Meyer, Heinrich (Weimarer Kunst Freunde): Strixner, Johann Nepomuk: Albrecht Dürers christlich mythologische Handzeichnungen (Rezension)
2797;Schlegel, August Wilhelm von: Herder, Johann Gottfried von: Terpsichore (Rezension)
1466;Schlegel, Friedrich von: Geschichte der Poesie der Griechen und Römer
2794;Schlegel, Friedrich von: Schillers Musenalmanach für 1796 (Rezension)
1463;Strixner, Johann Nepomuk: Albrecht Dürers christlich-mythologische Handzeichnungen
1464;Schlegel, August Wilhelm von: Strixner, Johann Nepomuk: Albrecht Dürers christlich-mythologische Handzeichnungen (Rezension)
2795;Bibliothek der schönen Wissenschaften und Künste
12849;Westphälische Provinzial-Blätter
12840;Meister, Christian Georg Ludwig: Nicht bloß für diese Unterwelt
11510;Euripides: Medea [Ü: Hieronymus Müller]
11511;Aristophanes: Die Lustspiele [Ü: Hieronymus Müller]
11512;Cervantes Saavedra, Miguel de: Leben und Thaten des sinnreichen Don Quijote von der Mancha [Ü: Hieronymus Müller]
11513;Thucydides: Thukydides’s Geschichte des Peloponnesischen Krieges [Ü: Hieronymus Müller]
21764;Claudius I., Römisches Reich, Kaiser: Tabula Lugdunensis
19445;Creve, Johann Carl Caspar Ignatius Anton: Vom Metallreize, einem neuentdeckten untrüglichen Prüfungsmittel des wahren Todes
19446;Bibel. Hoheslied [Ü: Johann Gottfried von Herder]
19447;Bibel. Hoheslied
20432;Meinhold, Johannes Wilhelm: Werke
21760;Zanchi, Carlo: Il Vejo illustrato
5840;Deppen, Otto von: Schach-Politik oder Grundzüge zu der Kunst, seinen Gegner im Schach bald zu besiegen
19442;Haughton, Graves: Werke
1483;Schlegel, August Wilhelm von: Die deutschen Mundarten
1484;Schlegel, August Wilhelm von: Montbard
1482;Oehlenschläger, Adam Gottlob: Aladdin oder die Wunderlampe
21768;Horatius Flaccus, Quintus: Epistulae
20437;Robertson, William: An historical disquisition concerning the knowledge which the ancients had of India
20438;Heeren, Arnold H. L.: Handbuch der Geschichte der Staaten des Alterthums
1480;Hormayr, Joseph von: Carl der Fünfte
21767;Gruterus, Janus: Inscriptiones Antiquae
20436;Robertson, William: Historische Untersuchung über die Kenntnisse der Alten von Indien, und die Fortschritte des Handels mit diesem Lande vor der Entdeckung des Weges dahin um das Vorgerbirge der guten Hoffnung [Ü: Georg Forster]
5839;Gottsched, Johann Christoph: Grundlegung einer deutschen Sprachkunst
4508;Tieck, Ludwig: Romantische Dichtungen
5838;Bürger, Gottfried August: Lehrbuch des Deutschen Styles
4509;Tieck, Ludwig: Der blonde Eckbert
12818;Bruce, James: Travels to Discover the Source of the Nile
1475;Pichler, Caroline: Gedicht
12816;Volkmuth, Peter: Der dreieinige Pantheismus von Thales bis Hegel
5831;Heyse, Johann Christian August: Theoretisch-praktische deutsche Grammatik oder Lehrbuch zum reinen und richtigen Sprechen, Lesen und Schreiben der deutschen Sprache
4500;Journal des Luxus und der Moden
5833;Langbein, August Friedrich Ernst: Ganymeda
4501;Kotzebue, August von: Das merkwürdigste Jahr meines Lebens
5835;Graff, Eberhard Gottlieb: Die althochdeutschen Präpositionen
12811;Vullers, Johann August (Hg.): Fragmente über die Religion des Zoroaster
19448;Wilson, Horace H.: Vorlesungen
4503;Böhme, Jakob: Werke
5837;Moritz, Karl Philipp: Deutsche Sprachlehre
4506;Shakespeare, William: The Tempest
20444;Kant, Immanuel: Beobachtungen über das Gefühl des Schönen und Erhabenen
19456;Hammer-Purgstall, Joseph von: Werke
21776;Pausanias, Periegeta: Graeciae descriptio
20443;Schelling, Friedrich Wilhelm Joseph von: Ideen zu einer Philosophie der Natur
19451;Windischmann, Friedrich Heinrich Hugo: Sancara sive de theologumensis vedanticorum
20441;Frank, Othmar: De Persidis
21772;Terentianus, Maurus: De metris
5851;Fries, G.: Kritische Untersuchungen über einige Wörter, Redensarten und Redetheile der deutschen Sprache, mit einem Anhange über das ck und über das ß
4520;Tieck, Ludwig: Skakespeareʼs Behandlung des Wunderbaren
19454;Adelung, Friedrich von: An Historical Sketch of Sanscrit Literature [...] [Ü: David Alphonse Talboys]
21770;Naevius, Gnaeus: Bellum Punicum
1492;Shakespeare, William: Loveʼs Laborʼs Lost
19450;Kratter, Franz: Schauspiele
1493;Shakespeare, William: Liebes Leid und Lust [Ü: Wolf Heinrich von Baudissin, August Wilhelm von Schlegel und Ludwig Tieck (?)]
1491;Unger, Friederike Helene: Gräfin Pauline
20446;Claudius, Matthias: Werke
20447;Taschenbuch auf das Jahr 1804. Von Wieland und Goethe
4519;Cervantes Saavedra, Miguel de: Don Quijote [Ü: Friedrich Justin Bertuch]
4518;Schlegel, Friedrich von: Lyceums-Fragmente
5849;Suchenwirt, Peter: Peter Suchenwirtʼs Werke aus dem XIV. Jahrhunderte
1489;Ahlefeld, Charlotte von: Gedichte von Natalie
12823;Silverstolpe, Gustaf Abraham: Werke
1485;Schlegel, August Wilhelm von: Über das Verhältnis der schönen Kunst zur Natur
1486;Shakespeare, William: Hamlet, Prinz von Dänemark [Ü: August Wilhelm von Schlegel]
4511;Tieck, Ludwig: Wundersame Liebesgeschichte der schönen Magelone und des Grafen Peter von Provence
5844;Heeren, Arnold H. L.: Zusätze und Umarbeitungen aus der vierten Ausgabe der Ideen über die Politik und den Handel der vornehmsten Völker des Alterthums
5843;Jean Paul: Selina oder über die Unsterblichkeit
4512;Tieck, Ludwig: Karl von Berneck
19459;Cumberland, Richard: Der Jude
4515;Goethe, Johann Wolfgang von: Das Märchen
5846;Petrus, Alfonsi: Disciplina clericalis
4514;Tieck, Ludwig: Ein Prolog
4517;Tieck, Ludwig: Ritter Blaubart
5847;Graff, Eberhard Gottlieb: Diutiska
4516;Shakespeare, William: The Plays
21743;Du Buat-Nançay, Louis-Gabriel: Histoire ancienne des peuples de lʼEurope
21740;Golbéry, Marie Philippe Aimé de: Antiquités de lʼAlsace, ou Châteaux, églises et autres monuments des départemens du Haut et du Bas-Rhin
19425;Schiller, Friedrich: Kabale und Liebe
5860;Schlegel, August Wilhelm von: Ueber dramatische Kunst und Literatur. Vorlesungen (1817)
4531;Shakespeare, William: A Midsummer Nightʼs Dream
5862;Tieck, Ludwig: Sämtliche Werke
19421;Chāndogya-upaniṣad
5861;Matthisson, Friedrich von: Schriften
4530;Shakespeare, William: Titus Andronicus
20419;Tieck, Christian Friedrich: Bildsäule von Friedrich Wilhelm II.
20417;Tieck, Christian Friedrich: Büste von August Hermann Niemeyer
20415;Döllinger, Ignaz von: Geschichte der christlichen Kirche
21745;Anonymus: Histoire générale et particulière de Bourgogne
4522;Shakespeare, William: Measure for Measure
5852;Manzoni, Alessandro: Opere poetiche
4521;Tieck, Ludwig: Der Sturm
5855;Merian, Andreas von: Synglosse oder Grundsätze der Sprachforschung
4524;Vega Carpio, Lope Félix de: Castelvines y Monteses
5854;Kurowski-Eichen, Friedrich von: Die Sonnentempel des alten Europäischen Nordens und deren Kolonien
4523;Shakespeare, William: Allʼs Well that Ends Well
5857;Buttmann, Philipp: Griechische Grammatik
4526;Shakespeare, William: The Lamentable Tragedy of Locrine
19426;Tischbein, Johann Friedrich August: Porträt von Christoph Martin Wieland
4525;Anonymus: A Yorkshire Tragedy (Thomas Middleton zugeschrieben; zeitweise William Shakespeare zugeschrieben)
5856;Collin, Matthäus von: Nachgelassene Gedichte, ausgewählt und mit einem biographischen Vorworte begleitet von Joseph von Hammer
19427;Tischbein, Johann Friedrich August: Porträt von Carl August Böttiger
4528;Anonymus: The Puritan, or the Widow of Watling Street (Thomas Middleton, John Marston oder William Shakespeare zugeschrieben)
19428;Tischbein, Johann Friedrich August: Porträt von Johann Gottfried von Herder
4527;Anonymus: The London Prodigal (u.a. William Shakespeare zugeschrieben)
5858;Herder, Johann Gottfried von: Sämmtliche Werke
21753;Ryckius, Theodorus: Dissertatio de primis Italiae colonis et Aeneae adventu
20420;Tieck, Christian Friedrich: Castor und Pollux
20421;Tieck, Christian Friedrich: Büste von Elisabeth, Preußen, Königin
4540;Shakespeare, William: Pericles, Prince of Tyre
21750;Clüver, Philipp: Italia antiqua
4541;Shakespeare, William: The Merry Wives of Windsor
3210;Camões, Luiz de: Die zwölf von Engellande [Ü: August Wilhelm von Schlegel]
20428;Scott, Walter: Der Abt. Eine Fortsetzung des Klosters [Ü: Hieronymus Müller]
20426;Gelehrte Anzeigen. Königlich Bayerische Akademie der Wissenschaften zu München. Hg. v. Mitgliedern der Königlich Bayerischen Akademie der Wissenschaften zu München
21756;Mazzocchi, Domenico: Veji defensi
3203;Petrarca, Francesco: (Die Nachtigall, die wohl so holde Klagen) [Ü: Johann Diederich Gries]
3204;Ariosto, Ludovico: Aus dem ersten Gesange des Rasenden Roland [Ü: Johann Diederich Gries]
3202;Petrarca, Francesco: (Wär ich aus jener Grotte nie entronnen) [Ü: Johann Diederich Gries]
600;Spee, Friedrich von: Auserlesene Gedichte
4533;Anonymus: The Merry Devil of Edmonton (zeitweise William Shakespeare zugeschrieben)
4535;Kyd, Thomas: The Spanish Tragedy
605;Spee, Friedrich von: Trutznachtigall (Poetisch Gedicht von dem hl. Franzisko Xavier der Gesellschaft Jesu)
4534;Anonymus: The True Cronical Historie of The Whole Life and Death of Thomas Lord Cromwell
5865;Musenalmanach für das Jahr 1832 (hg. v. Amadeus Wendt)
4537;Fletcher, John: Faithful Shepherdess
606;Calderón de la Barca, Pedro: Autos sacramentales
4536;Tomkins, Thomas: Lingua
19439;Böttiger, Carl August: Griechische Vasengemälde
4539;Dodsley, Robert (Hg.): A Select Collection of Old Plays
609;Schlegel, August Wilhelm von: Das Grab der Medicis
5869;Weber, Wilhelm Ernst: Vorlesungen zur Aesthetik, vornehmlich in Bezug auf Goethe und Schiller
19400;Gotama, Akschapada: Nyáya Sútra Vritti
21720;Hund, Wiguleus, Gewold, Christoph: Metropolis Salisburgensis
19403;Viśvanātha Kavirāja: Sāḥityadarpaṇa
4551;Anonymus: Schattenspiele (bei Fr. Maurer)
5882;Homerus: Hymni
4550;Schiller, Friedrich: Prolog zu „Wallenstein“
5881;Der Teutsche Merkur
5884;Thorild, Thomas: Maximum sive Archimetria
4553;Tieck, Ludwig: Durch die Himmel zieht der Vögel Zug
4552;Wieland, Christoph Martin: Geschichte des Agathon
3222;Martin (von Cochem): Auserlesenes History-Buch
3220;Fouqué, Friedrich de La Motte-: Aquilin
21724;Mabillon, Jean: Vetera Analecta
21722;Bessel, Gottfried: Chronicon Gotwicense
3218;Voß, Johann Heinrich: Sämtliche Gedichte
3219;Fouqué, Friedrich de La Motte-: Rübezahl
3217;Kleist, Ewald Christian von: Sämmtliche Werke nebst des Dichters Leben aus seinen Briefen an Gleim
3214;Eberhard, Johann August: Synonymisches Handwörterbuch der deutschen Sprache
3215;Campe, Johann Heinrich: Wörterbuch zur Erklärung und Verdeutschung der unserer Sprache aufgedrungenen Fremdwörter
21719;Bucelin, Gabriel: Germania sacra
3212;Jacobs, Friedrich: Tempe
8902;Meyerbeer, Giacomo: Robert le diable
5875;Schwabe, Johann Gottlob Samuel: Phaedri Augusti Liberti Fabularum Aesopiarum
4544;Tieck, Ludwig: Neuer Frühling
4543;Etherege, George: She would if she could
5877;Beresford, Benjamin: Translations of German Poems, extracted from the musical publications of the author of the German Erato
616;Schiller, Friedrich: Demetrius
4546;Zelter, Carl Friedrich: Schlegel, August Wilhelm von: Lebensmelodien
4545;Schlegel, August Wilhelm von: Kampaspe
4548;Tieck, Ludwig: Kunst und Liebe
19404;Vopadeva: Mugdhabodha
5878;Goethe, Johann Wolfgang von: Mahomet
4547;Tieck, Ludwig: Herbstlied
19405;Varadarāja, 17. Jh.: Laghu-Siddhānta-Kaumudī
617;Archives littéraires de lʼEurope
619;Fouqué, Friedrich de La Motte-: (Wer triebʼ allein, unkundig der Behandlung...)
19407;Savigny, Friedrich Carl von: Geschichte des römischen Rechts im Mittelalter
4549;Tieck, Ludwig: Auf der Reise
21732;Livius, Titus: Ab urbe condita
4560;Tieck, Ludwig: Schlegel, August Wilhelm von: Shakespeare, William: Dramatische Werke [Ü: August Wilhelm von Schlegel] (Rezension) (erschienen?)
5893;Salis-Seewis, Johann Gaudenz von: Frühlingslied
4562;Schelling, Friedrich Wilhelm Joseph von: Erster Entwurf eines Systems der Naturphilosophie
4561;Schlegel, August Wilhelm von: Literarischer Reichsanzeiger
5895;Schiller, Friedrich: An die Freude
4564;Schlegel, August Wilhelm von: Cleopatra von Guido Reni
5894;Beresford, Benjamin: A Supplement to the German Erato, containing a Collection of Favourite Songs, with their Music, translated by the same Hand
4563;Schelling, Caroline von; Schlegel, August Wilhelm von: Die Gemählde
20408;Raumer, Friedrich von: Über die Poetik des Aristoteles und sein Verhältniss zu den neuern Dramatikern
3232;Schlegel, August Wilhelm von: Aeschylus: Tragoediae [Ü: Christian Gottfried Schütz] (Rezension)
3233;Schiller, Friedrich: Kleinere prosaische Schriften
3230;Schiller, Friedrich: Gedichte
20407;Molière: Amphitryon
21735;Livius, Titus: Histoire romaine [Ü: François Guérin]
20404;Tschudi, Aegidius: Chronicon Helveticum
21736;Mallet, Paul Henri: Histoire des Suisses ou Helvétiens
20405;Schedel, Hartmann: Weltchronik
21733;Livius, Titus: Histoire romaine [Ü: Jean B. Dureau de La Malle]
3227;Körte, Wilhelm (Hg.): Gleims Sämtliche Werke
3225;Körte, Wilhelm (Hg.): Briefe deutscher Gelehrten aus Gleims Nachlaß
3226;Körte, Wilhelm: Gleims Leben
620;Tieck, Ludwig: (Nibelungen-Bearbeitungen)
3223;Buch der Liebe (1578 u. 1587)
3224;Schlegel, August Wilhelm von: Vorlesungen über die romantische Poesie. In: Vorlesungen über schöne Literatur und Kunst (Berlin 1801–1804)
4555;Tieck, Ludwig: Bacchus läßt die Rebe sprießen
624;Montemayor, Jorge de: Segundo Cancionero spiritual
4554;Tieck, Ludwig: Wer hat den lieben Frühling aufgeschlagen
4557;Jean Paul: Hesperus
626;Wolf, Friedrich August: Proœmium XL
4559;Shakespeare, William: King Richard the Second
4558;Tieck, Ludwig: Phantasus. In: Franz Sternbalds Wanderungen
4571;Tischbein, Johann Friedrich August: Porträt von Auguste Böhmer
4573;Horatius Flaccus, Quintus: Lyrische Gedichte [Ü: Friedrich August Eschen]
4572;Shakespeare, William: König Heinrich der Fünfte [Ü: August Wilhelm von Schlegel]
4574;Anonymus: Zeichnung von Auguste Böhmer
11582;Almanach für Theater und Theaterfreunde (hg. v. August Wilhelm Iffland)
3244;Voltaire: Mérope
3241;Rousseau, Jean-Jacques: Julie ou la Nouvelle Héloïse
8929;Schlegel, August Wilhelm von: Die Silbenmaße
3239;Hamburgischer Correspondent
632;Bernhardi, Sophie: Werke
3236;Asiatic Researches
3235;Müller, Johannes von: Die Geschichten schweizerischer Eidgenossenschaft
4566;Schlegel, August Wilhelm von: Jo von Correggio
8923;Calvin, Johannes: Genfer Psalter [Ü: Ambrosius Lobwasser]
4565;Schlegel, August Wilhelm von: Leda von Michel Angelo
4568;Poetisches Journal
639;Ariosto, Ludovico: Rasender Roland [Ü: Johann Diederich Gries]
4569;Cervantes Saavedra, Miguel de: Novelas ejemplares [Ü: Ludwig Tieck]
11589;Heßler, Franz: Susrutas Ayurvedas
4580;Tieck, Ludwig: (Sonette)
4582;Memnon
4581;Archiv für moralische und religiöse Bildung des weiblichen Geschlechts
8942;Buhle, Johann Gottlieb: Aratu Soleos Phainomena kai Diosēmeia = Arati Solensis Phaenomena et Diosemea
4584;Bury, Friedrich: Zeichnung nach dem Portrait von Johann Wolfgang von Goethe
8941;Buhle, Johann Gottlieb: Aristotelis Opera Omnia Graece
11591;Codex argenteus
8940;Pander, Christian Heinrich; Alton, Eduard dʼ: Die Skelete der Pachydermata
11593;Schlegel, August Wilhelm von: Lettre de M. A. W. Schlegel sur l’ouvrage de M. Rossetti
3252;Raffaello, Sanzio: Heilige Cäcilie
3253;Chézy, Helmina von: Gedichte
3250;Chézy, Helmina von: Reise des Dichters Anwary nach Bagdad, nach dem persischen Originaltexte von Anwary
22247;Gilles, Pierre: De topographia Constantinopoleos
3251;Correggio, Antonio Allegri da: Maria mit dem heiligen Hieronymus
22249;Winckelmann, Johann Joachim: Monumenti antichi inediti
22248;Sanudo, Marin: Vite dei dogi
640;Ariosto, Ludovico: Rasender Roland Bd. 1 [Ü: Johann Diederich Gries]
643;Keil, Johann Georg (Hg.): Bibliotheca italiana
642;Ariosto, Ludovico: Rasender Roland Bd. 2 [Ü: Johann Diederich Gries]
3246;La Harpe, Jean-François de: Philoctète
8935;Denina, Carlo: La Clef des langues ou Observations sur l’origine et la formation des principales langues qu’un parle et qu’on écrit en Europe
4576;Schelling, Friedrich Wilhelm Joseph von: Die letzten Worte des Pfarrers zu Drottning in Seeland
646;Schlegel, August Wilhelm von: An Friedrich Schlegel
8934;Schlegel, August Wilhelm von: Zu Goethe’s Geburtsfeier am 28sten August 1829
649;Guarini, Battista: Der treue Hirte [Ü: August Wilhelm von Schlegel]
8933;Matthisson, Friedrich von: Alins Abenteuer
4579;Musen-Almanach 1802ff. (hg. v. August Wilhelm von Schlegel und Ludwig Tieck; nur ein Jahrgang erschienen)
648;Guarini, Battista: Il pastor fido
8932;Lanzelot (Altfranzösisch, Prosa)
4578;Musen-Almanach 1796ff. (hg. v. Friedrich Schiller)
11599;Domesday book
4591;Merkel, Garlieb Helwig: Briefe an ein Frauenzimmer über die neuesten Produkte der schönen Litteratur in Deutschland
4590;Tieck, Ludwig: Bemerkungen über Parteilichkeit, Dummheit und Bosheit bei Gelegenheit der Herren Falk, Merkel und des Lustspiels Chamäleon
4592;Beck, Heinrich: Das Chamäleon
4595;Röschlaub, Andreas: (Distichen auf Reinhold)
4594;Fichte, Johann Gottlieb: Idylle
8951;Pauw, Johannes Cornelis de: Aeschyli Tragoediae
4596;Shakespeare, William: Comedies, Histories and Tragedies
3265;Werner, Friedrich Ludwig Zacharias: Gedichte
3266;Chézy, Helmina von: Die Wundernacht in Arabien
3263;Tieck, Christian Friedrich: Büste des Johann Heinrich Voß
3264;Tieck, Christian Friedrich: Büste von Friedrich August Wolf
3261;Görres, Joseph von: Die teutschen Volksbücher
3260;Görres, Joseph von: Der gehörnte Siegfried und die Nibelungen
650;Jean Paul: Vorschule der Ästhetik
652;Schlegel, Friedrich von: Geschichte der alten und neueren Literatur (Wiener Vorlesungen 1812)
651;Schlegel, Friedrich von: Über die neuere Geschichte (Wiener Vorlesungen 1810)
654;Novalis: Schriften. Zweiter Theil. 2. Aufl.
653;Novalis: Schriften
3259;Wagner, Sigismund von (Hg.): Acht Schweizer-kühreihen
3256;Vigée-Lebrun, Louise-Elisabeth: Portrait von Anne Louise Germaine de Staël-Holstein
3257;Schlegel, August Wilhelm von: Umrisse, entworfen auf einer Reise durch die Schweiz
655;Tieck, Ludwig: Das Leben des Novalis
8946;Rendorp, Joachim: Memoriën, dienende tot opheldering, van het gebeurde, geduurende den laatsten Engelschen Oorlogs
658;Schlegel, Friedrich von: Universalgeschichte. Vorlesungen
11561;Wieland, Christian Martin: Lysias und Eubulus
4587;Degen, Johann: Catholisches Gesangbuch
11562;Körner, Christian Gottfried: Über Wilhelm Meisters Lehrjahre
8944;Fichte, Johann Gottlieb: Appellation an das Publicum über die durch ein Kurf. Sächs. Confiscationsrescript ihm beigemessenen atheistischen Äußerungen
8943;Heeren, Arnold H. L.: Ideen über die Politik, den Verkehr und den Handel der vornehmsten Völker der Alten Welt. Zweyter Theil: Africanische Völker
659;Schlegel, Friedrich von: (Vorlesungen zur Philosophie, 1805/06)
4589;Shakespeare, William: Twenty of the Plays of Shakespeare
12899;Burnes, Alexander: Travels through Central Asia, Journey to the North of India, Overland from England Through Russia, Persia, and Affghanistan by A. Conolly; Travels into Bokhara, Being the Account of a Journey from India to Cabool, Tartary, and Persia
11567;Schlegel, August Wilhelm von: (Lateinische Abhandlung als Programm für des Königs Geburtstag)
8947;Heeren, Arnold H. L.: Ioannis Stobaei Eclogarum Physicarum et Ethicarum
8960;Hartmann, Ferdinand: (Die Fußwaschung Christi)
3276;Stegmann, Josua: Wie schön leuchtʼt uns der Morgenstern!
3270;Schlegel, August Wilhelm von: Constant, Benjamin: Wallstein (Anzeige)
3271;Chézy, Antoine Léonard de: Ode de Djami, traduite
14608;Bucke, Charles: On the Beauties, Harmonies, and Sublimities of Nature
14607;Bucke, Charles: Julio Romano
3269;Fundgruben des Orients, bearbeitet durch eine Gesellschaft von Liebhabern
3267;Chézy, Helmina von: (Ode, aus dem Persischen übersetzt)
3268;Chézy, Helmina von: Elisens Geburtstag
4599;Weckherlin, Georg Rodolf: Gaistliche und Weltliche Gedichte
4598;Shakespeare, William: The Plays. From the Text of Samuel Johnson
11574;Schlegel, August Wilhelm von: (Sanskritverse)
8954;Schlegel, August Wilhelm von: Narcissus
3280;Hammer-Purgstall, Joseph von: Sur le langage des fleurs
20495;Rauch, Christian Daniel: Denkmal für General Gebhard Leberecht von Blücher
3287;Chézy, Helmina von: Das Mädchen und die Welle
3285;Chézy, Helmina von (Bearb.): Szenen aus Calderóns Schauspiel „El galan Fantasma“, für die Bühne bearbeitet
3283;Smith, Adam: Essai sur la formation des langues
3284;Smith, Adam: Essai sur la première formation des langues, suivi du premier livre des Recherches sur la langue et la philosophie des Indiens [Ü: Jacques-Louis Manget]
3281;Chézy, Helmina von: Gesang vom Morgenlande
11548;Nève, Félix: Études sur les hymnes du Rig-Veda, avec un choix d’hymnes traduits pour la première fois en français
674;Apel, Johann August: Polyïdos
12879;Isaac Reed (Hg.): The Plays of William Shakespeare
12873;Heyne, Christian Gottlob: Werke
12872;Büsching, Anton Friedrich: Zuverläßige Beyträge zu der Regierungs-Geschichte Königs Friedrich II von Preußen
11542;Literarischer Zodiacus. Journal für Zeit und Leben, Wissenschaft und Kunst
6323;Ammonius, Alexandrinus: Harmonia Evangeliorum
6324;Schütz, Wilhelm von: Gedichte
3299;García de la Huerta, Vicente Antonio: Theatro hespañol
683;Neer, Aert van der: (Mondscheinlandschaft)
685;Arnim, Achim von; Brentano, Clemens: Wunderhorn Bd. 1
684;Arnim, Achim von; Brentano, Clemens: Des Knaben Wunderhorn
687;Jahrbücher der Medizin und Wissenschaft
686;Herder, Johann Gottfried von: Volkslieder
688;Ast, Friedrich: System der Kunstlehre
11551;Mémoires de la Société Ethnologique
11552;Schlegel, August Wilhelm von: De l’origine des Hindous
6318;Aristoteles: Organon
12887;Schnorr von Carolsfeld, Julius: Zeichnung von Caroline Amalie von Schleswig-Holstein-Sonderburg-Augustenburg
8992;Wollheim, Anton Edmund: De Nonnullis Padma-Purani Capitibus
6330;Fleck, Konrad: Flore und Blanscheflur
6331;Bernhardi, August Ferdinand: Gedichte
6332;Goethe, Johann Wolfgang von: Sämtliche Werke
8996;Haughton, Graves: Rudiments of Bengálí Grammar
19485;Schlegel, Friedrich von: 119. Lyceums-Fragment
6335;Herder, Johann Gottfried von: Der Cid. Geschichte des Don Ruy Diaz, Grafen von Bivar
19483;Schlegel, August Wilhelm von: Geschichte der deutschen Dichtkunst (Jena, WS 1798/99, verschollen)
690;Horn, Franz: Geschichte und Kritik der deutschen Poesie und Beredsamkeit
692;Primaleon. Libro segundo de Palmerin
691;Tieck, Ludwig: Briefe über Shakespeare
694;Schlegel, Dorothea von; Schlegel, Friedrich von: Primaleone
693;Palmerín de Oliva
11528;Lemercier, Népomucène-Louis: Cours analytique de littérature générale
695;Schlegel, Friedrich von: (Vorlesungen zur Logik, 1805/06)
699;Schlegel, August Wilhelm von: Staël-Holstein, Anne Louise Germaine de: Manuscrits de Mr. Necker, publiés par sa fille (Rezension)
6325;Martianus, Capella: De nuptiis Philologiae et Mercurii
6327;Boethius, Anicius Manlius Severinus: De consolatione philosophiae
11520;Schlegel, August Wilhelm von: (Lʼamour et lʼart des vers sont faits pour la jeunesse) [Ü: Theodor Thomas]
6329;Shakespeare, William: König Richard III. [Ü: Georg Wilhelm Kessler]
11522;Savigny, Friedrich Carl von: Werke
